srtm_12_04,X,Y
1812.0000000000,-122.1233327300,43.0783334790
1807.0000000000,-122.1224993900,43.0783334790
1806.0000000000,-122.1216660600,43.0783334790
1802.0000000000,-122.1208327300,43.0783334790
1798.0000000000,-122.1199993900,43.0783334790
1795.0000000000,-122.1191660600,43.0783334790
1791.0000000000,-122.1183327300,43.0783334790
1790.0000000000,-122.1174993900,43.0783334790
1790.0000000000,-122.1166660600,43.0783334790
1788.0000000000,-122.1158327300,43.0783334790
1782.0000000000,-122.1149993900,43.0783334790
1780.0000000000,-122.1141660600,43.0783334790
1778.0000000000,-122.1133327300,43.0783334790
1781.0000000000,-122.1124993900,43.0783334790
1783.0000000000,-122.1116660600,43.0783334790
1784.0000000000,-122.1108327300,43.0783334790
1783.0000000000,-122.1099993900,43.0783334790
1785.0000000000,-122.1091660600,43.0783334790
1788.0000000000,-122.1083327300,43.0783334790
1787.0000000000,-122.1074993900,43.0783334790
1786.0000000000,-122.1066660600,43.0783334790
1789.0000000000,-122.1058327300,43.0783334790
1789.0000000000,-122.1049993900,43.0783334790
1791.0000000000,-122.1041660600,43.0783334790
1794.0000000000,-122.1033327300,43.0783334790
1796.0000000000,-122.1024993900,43.0783334790
1801.0000000000,-122.1016660600,43.0783334790
1806.0000000000,-122.1008327300,43.0783334790
1809.0000000000,-122.0999993900,43.0783334790
1810.0000000000,-122.0991660600,43.0783334790
1812.0000000000,-122.0983327300,43.0783334790
1816.0000000000,-122.0974993900,43.0783334790
1820.0000000000,-122.0966660600,43.0783334790
1823.0000000000,-122.0958327300,43.0783334790
1827.0000000000,-122.0949993900,43.0783334790
1828.0000000000,-122.0941660600,43.0783334790
1827.0000000000,-122.0933327300,43.0783334790
1826.0000000000,-122.0924993900,43.0783334790
1825.0000000000,-122.0916660600,43.0783334790
1825.0000000000,-122.0908327300,43.0783334790
1825.0000000000,-122.0899993900,43.0783334790
1826.0000000000,-122.0891660600,43.0783334790
1827.0000000000,-122.0883327300,43.0783334790
1830.0000000000,-122.0874993900,43.0783334790
1835.0000000000,-122.0866660600,43.0783334790
1839.0000000000,-122.0858327300,43.0783334790
1841.0000000000,-122.0849993900,43.0783334790
1847.0000000000,-122.0841660600,43.0783334790
1855.0000000000,-122.0833327300,43.0783334790
1855.0000000000,-122.0824993900,43.0783334790
1853.0000000000,-122.0816660600,43.0783334790
1852.0000000000,-122.0808327300,43.0783334790
1851.0000000000,-122.0799993900,43.0783334790
1857.0000000000,-122.0791660600,43.0783334790
1864.0000000000,-122.0783327300,43.0783334790
1868.0000000000,-122.0774993900,43.0783334790
1869.0000000000,-122.0766660600,43.0783334790
1866.0000000000,-122.0758327300,43.0783334790
1864.0000000000,-122.0749993900,43.0783334790
1861.0000000000,-122.0741660600,43.0783334790
1864.0000000000,-122.0733327300,43.0783334790
1867.0000000000,-122.0724993900,43.0783334790
1866.0000000000,-122.0716660600,43.0783334790
1875.0000000000,-122.0708327300,43.0783334790
1877.0000000000,-122.0699993900,43.0783334790
1870.0000000000,-122.0691660600,43.0783334790
1864.0000000000,-122.0683327300,43.0783334790
1861.0000000000,-122.0674993900,43.0783334790
1864.0000000000,-122.0666660600,43.0783334790
1867.0000000000,-122.0658327300,43.0783334790
1867.0000000000,-122.0649993900,43.0783334790
1872.0000000000,-122.0641660600,43.0783334790
1872.0000000000,-122.0633327300,43.0783334790
1876.0000000000,-122.0624993900,43.0783334790
1877.0000000000,-122.0616660600,43.0783334790
1874.0000000000,-122.0608327300,43.0783334790
1873.0000000000,-122.0599993900,43.0783334790
1872.0000000000,-122.0591660600,43.0783334790
1871.0000000000,-122.0583327300,43.0783334790
1865.0000000000,-122.0574993900,43.0783334790
1855.0000000000,-122.0566660600,43.0783334790
1848.0000000000,-122.0558327300,43.0783334790
1844.0000000000,-122.0549993900,43.0783334790
1839.0000000000,-122.0541660600,43.0783334790
1830.0000000000,-122.0533327300,43.0783334790
1827.0000000000,-122.0524993900,43.0783334790
1821.0000000000,-122.0516660600,43.0783334790
1812.0000000000,-122.0508327300,43.0783334790
1803.0000000000,-122.0499993900,43.0783334790
1794.0000000000,-122.0491660600,43.0783334790
1788.0000000000,-122.0483327300,43.0783334790
1787.0000000000,-122.0474993900,43.0783334790
1783.0000000000,-122.0466660600,43.0783334790
1778.0000000000,-122.0458327300,43.0783334790
1770.0000000000,-122.0449993900,43.0783334790
1763.0000000000,-122.0441660600,43.0783334790
1758.0000000000,-122.0433327300,43.0783334790
1754.0000000000,-122.0424993900,43.0783334790
1748.0000000000,-122.0416660600,43.0783334790
1745.0000000000,-122.0408327300,43.0783334790
1743.0000000000,-122.0399993900,43.0783334790
1739.0000000000,-122.0391660600,43.0783334790
1733.0000000000,-122.0383327300,43.0783334790
1726.0000000000,-122.0374993900,43.0783334790
1718.0000000000,-122.0366660600,43.0783334790
1714.0000000000,-122.0358327300,43.0783334790
1710.0000000000,-122.0349993900,43.0783334790
1708.0000000000,-122.0341660600,43.0783334790
1704.0000000000,-122.0333327300,43.0783334790
1703.0000000000,-122.0324993900,43.0783334790
1700.0000000000,-122.0316660600,43.0783334790
1698.0000000000,-122.0308327300,43.0783334790
1695.0000000000,-122.0299993900,43.0783334790
1696.0000000000,-122.0291660600,43.0783334790
1694.0000000000,-122.0283327300,43.0783334790
1691.0000000000,-122.0274993900,43.0783334790
1685.0000000000,-122.0266660600,43.0783334790
1676.0000000000,-122.0258327300,43.0783334790
1669.0000000000,-122.0249993900,43.0783334790
1665.0000000000,-122.0241660600,43.0783334790
1660.0000000000,-122.0233327300,43.0783334790
1658.0000000000,-122.0224993900,43.0783334790
1654.0000000000,-122.0216660600,43.0783334790
1649.0000000000,-122.0208327300,43.0783334790
1645.0000000000,-122.0199993900,43.0783334790
1642.0000000000,-122.0191660600,43.0783334790
1638.0000000000,-122.0183327300,43.0783334790
1638.0000000000,-122.0174993900,43.0783334790
1637.0000000000,-122.0166660600,43.0783334790
1631.0000000000,-122.0158327300,43.0783334790
1627.0000000000,-122.0149993900,43.0783334790
1628.0000000000,-122.0141660600,43.0783334790
1626.0000000000,-122.0133327300,43.0783334790
1622.0000000000,-122.0124993900,43.0783334790
1617.0000000000,-122.0116660600,43.0783334790
1615.0000000000,-122.0108327300,43.0783334790
1610.0000000000,-122.0099993900,43.0783334790
1605.0000000000,-122.0091660600,43.0783334790
1601.0000000000,-122.0083327300,43.0783334790
1601.0000000000,-122.0074993900,43.0783334790
1600.0000000000,-122.0066660600,43.0783334790
1600.0000000000,-122.0058327300,43.0783334790
1601.0000000000,-122.0049993900,43.0783334790
1600.0000000000,-122.0041660600,43.0783334790
1596.0000000000,-122.2399993900,43.0741668120
1601.0000000000,-122.2391660600,43.0741668120
1602.0000000000,-122.2383327300,43.0741668120
1602.0000000000,-122.2374993900,43.0741668120
1603.0000000000,-122.2366660600,43.0741668120
1602.0000000000,-122.2358327300,43.0741668120
1601.0000000000,-122.2349993900,43.0741668120
1601.0000000000,-122.2341660600,43.0741668120
1599.0000000000,-122.2333327300,43.0741668120
1598.0000000000,-122.2324993900,43.0741668120
1600.0000000000,-122.2316660600,43.0741668120
1592.0000000000,-122.2308327300,43.0741668120
1581.0000000000,-122.2299993900,43.0741668120
1587.0000000000,-122.2291660600,43.0741668120
1594.0000000000,-122.2283327300,43.0741668120
1594.0000000000,-122.2274993900,43.0741668120
1596.0000000000,-122.2266660600,43.0741668120
1595.0000000000,-122.2258327300,43.0741668120
1592.0000000000,-122.2249993900,43.0741668120
1590.0000000000,-122.2241660600,43.0741668120
1591.0000000000,-122.2233327300,43.0741668120
1592.0000000000,-122.2224993900,43.0741668120
1595.0000000000,-122.2216660600,43.0741668120
1594.0000000000,-122.2208327300,43.0741668120
1593.0000000000,-122.2199993900,43.0741668120
1595.0000000000,-122.2191660600,43.0741668120
1599.0000000000,-122.2183327300,43.0741668120
1602.0000000000,-122.2174993900,43.0741668120
1609.0000000000,-122.2166660600,43.0741668120
1615.0000000000,-122.2158327300,43.0741668120
1620.0000000000,-122.2149993900,43.0741668120
1624.0000000000,-122.2141660600,43.0741668120
1628.0000000000,-122.2133327300,43.0741668120
1633.0000000000,-122.2124993900,43.0741668120
1639.0000000000,-122.2116660600,43.0741668120
1641.0000000000,-122.2108327300,43.0741668120
1645.0000000000,-122.2099993900,43.0741668120
1645.0000000000,-122.2091660600,43.0741668120
1645.0000000000,-122.2083327300,43.0741668120
1651.0000000000,-122.2074993900,43.0741668120
1661.0000000000,-122.2066660600,43.0741668120
1661.0000000000,-122.2058327300,43.0741668120
1650.0000000000,-122.2049993900,43.0741668120
1643.0000000000,-122.2041660600,43.0741668120
1644.0000000000,-122.2033327300,43.0741668120
1646.0000000000,-122.2024993900,43.0741668120
1648.0000000000,-122.2016660600,43.0741668120
1649.0000000000,-122.2008327300,43.0741668120
1653.0000000000,-122.1999993900,43.0741668120
1657.0000000000,-122.1991660600,43.0741668120
1662.0000000000,-122.1983327300,43.0741668120
1664.0000000000,-122.1974993900,43.0741668120
1666.0000000000,-122.1966660600,43.0741668120
1661.0000000000,-122.1958327300,43.0741668120
1656.0000000000,-122.1949993900,43.0741668120
1656.0000000000,-122.1941660600,43.0741668120
1658.0000000000,-122.1933327300,43.0741668120
1659.0000000000,-122.1924993900,43.0741668120
1659.0000000000,-122.1916660600,43.0741668120
1659.0000000000,-122.1908327300,43.0741668120
1659.0000000000,-122.1899993900,43.0741668120
1661.0000000000,-122.1891660600,43.0741668120
1663.0000000000,-122.1883327300,43.0741668120
1662.0000000000,-122.1874993900,43.0741668120
1662.0000000000,-122.1866660600,43.0741668120
1663.0000000000,-122.1858327300,43.0741668120
1667.0000000000,-122.1849993900,43.0741668120
1670.0000000000,-122.1841660600,43.0741668120
1674.0000000000,-122.1833327300,43.0741668120
1678.0000000000,-122.1824993900,43.0741668120
1681.0000000000,-122.1816660600,43.0741668120
1684.0000000000,-122.1808327300,43.0741668120
1685.0000000000,-122.1799993900,43.0741668120
1689.0000000000,-122.1791660600,43.0741668120
1692.0000000000,-122.1783327300,43.0741668120
1692.0000000000,-122.1774993900,43.0741668120
1691.0000000000,-122.1766660600,43.0741668120
1694.0000000000,-122.1758327300,43.0741668120
1697.0000000000,-122.1749993900,43.0741668120
1699.0000000000,-122.1741660600,43.0741668120
1700.0000000000,-122.1733327300,43.0741668120
1700.0000000000,-122.1724993900,43.0741668120
1703.0000000000,-122.1716660600,43.0741668120
1704.0000000000,-122.1708327300,43.0741668120
1705.0000000000,-122.1699993900,43.0741668120
1715.0000000000,-122.1691660600,43.0741668120
1727.0000000000,-122.1683327300,43.0741668120
1739.0000000000,-122.1674993900,43.0741668120
1758.0000000000,-122.1666660600,43.0741668120
1771.0000000000,-122.1658327300,43.0741668120
1784.0000000000,-122.1649993900,43.0741668120
1801.0000000000,-122.1641660600,43.0741668120
1813.0000000000,-122.1633327300,43.0741668120
1822.0000000000,-122.1624993900,43.0741668120
1833.0000000000,-122.1616660600,43.0741668120
1842.0000000000,-122.1608327300,43.0741668120
1847.0000000000,-122.1599993900,43.0741668120
1852.0000000000,-122.1591660600,43.0741668120
1857.0000000000,-122.1583327300,43.0741668120
1859.0000000000,-122.1574993900,43.0741668120
1860.0000000000,-122.1566660600,43.0741668120
1861.0000000000,-122.1558327300,43.0741668120
1857.0000000000,-122.1549993900,43.0741668120
1855.0000000000,-122.1541660600,43.0741668120
1857.0000000000,-122.1533327300,43.0741668120
1857.0000000000,-122.1524993900,43.0741668120
1860.0000000000,-122.1516660600,43.0741668120
1863.0000000000,-122.1508327300,43.0741668120
1868.0000000000,-122.1499993900,43.0741668120
1875.0000000000,-122.1491660600,43.0741668120
1878.0000000000,-122.1483327300,43.0741668120
1878.0000000000,-122.1474993900,43.0741668120
1880.0000000000,-122.1466660600,43.0741668120
1887.0000000000,-122.1458327300,43.0741668120
1896.0000000000,-122.1449993900,43.0741668120
1895.0000000000,-122.1441660600,43.0741668120
1901.0000000000,-122.1433327300,43.0741668120
1911.0000000000,-122.1424993900,43.0741668120
1919.0000000000,-122.1416660600,43.0741668120
1920.0000000000,-122.1408327300,43.0741668120
1922.0000000000,-122.1399993900,43.0741668120
1931.0000000000,-122.1391660600,43.0741668120
1955.0000000000,-122.1383327300,43.0741668120
1976.0000000000,-122.1374993900,43.0741668120
1986.0000000000,-122.1366660600,43.0741668120
1981.0000000000,-122.1358327300,43.0741668120
1968.0000000000,-122.1349993900,43.0741668120
1942.0000000000,-122.1341660600,43.0741668120
1921.0000000000,-122.1333327300,43.0741668120
1906.0000000000,-122.1324993900,43.0741668120
1892.0000000000,-122.1316660600,43.0741668120
1883.0000000000,-122.1308327300,43.0741668120
1874.0000000000,-122.1299993900,43.0741668120
1863.0000000000,-122.1291660600,43.0741668120
1856.0000000000,-122.1283327300,43.0741668120
1849.0000000000,-122.1274993900,43.0741668120
1845.0000000000,-122.1266660600,43.0741668120
1840.0000000000,-122.1258327300,43.0741668120
1837.0000000000,-122.1249993900,43.0741668120
1834.0000000000,-122.1241660600,43.0741668120
1830.0000000000,-122.1233327300,43.0741668120
1827.0000000000,-122.1224993900,43.0741668120
1822.0000000000,-122.1216660600,43.0741668120
1818.0000000000,-122.1208327300,43.0741668120
1811.0000000000,-122.1199993900,43.0741668120
1805.0000000000,-122.1191660600,43.0741668120
1798.0000000000,-122.1183327300,43.0741668120
1795.0000000000,-122.1174993900,43.0741668120
1796.0000000000,-122.1166660600,43.0741668120
1794.0000000000,-122.1158327300,43.0741668120
1792.0000000000,-122.1149993900,43.0741668120
1790.0000000000,-122.1141660600,43.0741668120
1790.0000000000,-122.1133327300,43.0741668120
1791.0000000000,-122.1124993900,43.0741668120
1791.0000000000,-122.1116660600,43.0741668120
1792.0000000000,-122.1108327300,43.0741668120
1791.0000000000,-122.1099993900,43.0741668120
1789.0000000000,-122.1091660600,43.0741668120
1790.0000000000,-122.1083327300,43.0741668120
1790.0000000000,-122.1074993900,43.0741668120
1791.0000000000,-122.1066660600,43.0741668120
1792.0000000000,-122.1058327300,43.0741668120
1794.0000000000,-122.1049993900,43.0741668120
1796.0000000000,-122.1041660600,43.0741668120
1801.0000000000,-122.1033327300,43.0741668120
1805.0000000000,-122.1024993900,43.0741668120
1810.0000000000,-122.1016660600,43.0741668120
1815.0000000000,-122.1008327300,43.0741668120
1819.0000000000,-122.0999993900,43.0741668120
1824.0000000000,-122.0991660600,43.0741668120
1826.0000000000,-122.0983327300,43.0741668120
1829.0000000000,-122.0974993900,43.0741668120
1830.0000000000,-122.0966660600,43.0741668120
1831.0000000000,-122.0958327300,43.0741668120
1834.0000000000,-122.0949993900,43.0741668120
1835.0000000000,-122.0941660600,43.0741668120
1835.0000000000,-122.0933327300,43.0741668120
1839.0000000000,-122.0924993900,43.0741668120
1839.0000000000,-122.0916660600,43.0741668120
1838.0000000000,-122.0908327300,43.0741668120
1841.0000000000,-122.0899993900,43.0741668120
1842.0000000000,-122.0891660600,43.0741668120
1844.0000000000,-122.0883327300,43.0741668120
1850.0000000000,-122.0874993900,43.0741668120
1856.0000000000,-122.0866660600,43.0741668120
1860.0000000000,-122.0858327300,43.0741668120
1863.0000000000,-122.0849993900,43.0741668120
1867.0000000000,-122.0841660600,43.0741668120
1875.0000000000,-122.0833327300,43.0741668120
1883.0000000000,-122.0824993900,43.0741668120
1889.0000000000,-122.0816660600,43.0741668120
1893.0000000000,-122.0808327300,43.0741668120
1897.0000000000,-122.0799993900,43.0741668120
1898.0000000000,-122.0791660600,43.0741668120
1903.0000000000,-122.0783327300,43.0741668120
1911.0000000000,-122.0774993900,43.0741668120
1912.0000000000,-122.0766660600,43.0741668120
1912.0000000000,-122.0758327300,43.0741668120
1913.0000000000,-122.0749993900,43.0741668120
1919.0000000000,-122.0741660600,43.0741668120
1925.0000000000,-122.0733327300,43.0741668120
1929.0000000000,-122.0724993900,43.0741668120
1932.0000000000,-122.0716660600,43.0741668120
1926.0000000000,-122.0708327300,43.0741668120
1924.0000000000,-122.0699993900,43.0741668120
1924.0000000000,-122.0691660600,43.0741668120
1919.0000000000,-122.0683327300,43.0741668120
1913.0000000000,-122.0674993900,43.0741668120
1918.0000000000,-122.0666660600,43.0741668120
1926.0000000000,-122.0658327300,43.0741668120
1937.0000000000,-122.0649993900,43.0741668120
1937.0000000000,-122.0641660600,43.0741668120
1932.0000000000,-122.0633327300,43.0741668120
1931.0000000000,-122.0624993900,43.0741668120
1921.0000000000,-122.0616660600,43.0741668120
1920.0000000000,-122.0608327300,43.0741668120
1924.0000000000,-122.0599993900,43.0741668120
1930.0000000000,-122.0591660600,43.0741668120
1927.0000000000,-122.0583327300,43.0741668120
1914.0000000000,-122.0574993900,43.0741668120
1899.0000000000,-122.0566660600,43.0741668120
1884.0000000000,-122.0558327300,43.0741668120
1874.0000000000,-122.0549993900,43.0741668120
1865.0000000000,-122.0541660600,43.0741668120
1860.0000000000,-122.0533327300,43.0741668120
1855.0000000000,-122.0524993900,43.0741668120
1849.0000000000,-122.0516660600,43.0741668120
1844.0000000000,-122.0508327300,43.0741668120
